date,EUR-OPEN,EUR-HIGH,EUR-LOW,USD-OPEN,USD-HIGH,USD-LOW,GBP-OPEN,GBP-HIGH,GBP-LOW,JPY-OPEN,JPY-HIGH,JPY-LOW,JPY
2000.5.23,1020.16,1039.38,1015.99,1131,1136,1126,1685.58,1694.38,1668.23,10.55,10.6634,10.49,10.6529
2000.5.24,1027.4,1035.16,1021.52,1133.5,1142.5,1128.5,1672.76,1684.73,1661.04,10.64,10.7271,10.48,10.5087
2000.5.25,1022.53,1032.34,1013.88,1132.05,1133.05,1126.55,1668.4,1672.34,1656.51,10.51,10.5344,10.44,10.5259
2000.5.26,1030.44,1062.88,1029.42,1130,1139,1130,1659.97,1696.91,1659.4,10.51,10.6733,10.5,10.5926
2000.5.29,1057.11,1063.02,1049.97,1134.1,1140.2,1129.1,1687.96,1701.26,1681.87,10.59,10.6724,10.56,10.6275
2000.5.30,1053.96,1069.67,1045.54,1137.5,1137.5,1128.5,1697.5,1709.74,1682.07,10.62,10.7187,10.55,10.6674
2000.5.31,1055.34,1059.93,1044.89,1128.5,1132.2,1127.5,1699.46,1701.91,1685.48,10.65,10.6685,10.46,10.4923
2000.6.1,1057.76,1062,1050.61,1130.5,1134.5,1130.5,1693.73,1702.02,1685.77,10.48,10.507,10.38,10.4363
2000.6.2,1054.12,1069.52,1045.54,1128.1,1128.6,1124.1,1692.45,1702.73,1679.26,10.42,10.4557,10.31,10.4128
2000.6.5,1064.36,1065.11,1050.99,1125.5,1125.5,1117.5,1696.39,1701.36,1683.32,10.41,10.4361,10.33,10.4113
2000.6.6,1057.13,1072.22,1053.9,1117.5,1117.5,1115.5,1696.05,1710.31,1686.05,10.4,10.6172,10.36,10.5534
2000.6.7,1064.44,1072.25,1061.09,1116.05,1116.05,1112.95,1705.14,1706.1,1689.91,10.54,10.593,10.48,10.5667
2000.6.8,1070.82,1082.41,1059.81,1114,1116,1114,1693.65,1698.79,1678.52,10.55,10.5772,10.49,10.5181
2000.6.9,1064.04,1068.41,1053.76,1115.8,1118,1114.2,1683.09,1687.73,1671.75,10.53,10.5396,10.41,10.4303
2000.6.12,1061.81,1064.76,1055.54,1114.45,1114.45,1112.55,1682.53,1686.39,1673.43,10.44,10.4719,10.38,10.4212
2000.6.13,1061.53,1075.26,1060.59,1113.95,1115.25,1113.95,1684.42,1691.78,1677.31,10.41,10.4962,10.4,10.4204
2000.6.14,1067.56,1076.01,1065.54,1113.25,1115.95,1113.25,1677.42,1684.91,1668.55,10.41,10.4863,10.38,10.4507
2000.6.15,1066.21,1071.82,1058.65,1119.75,1119.75,1114.25,1669.33,1688.07,1667,10.44,10.5263,10.43,10.4701
2000.6.16,1063.46,1078.4,1059.89,1114.6,1117.6,1114.5,1683.9,1694.55,1681.78,10.47,10.5349,10.45,10.4906
2000.6.19,1075.35,1087.32,1072.44,1116.21,1122.11,1116.11,1689.48,1701.41,1687.73,10.48,10.626,10.47,10.593
2000.6.20,1073.11,1077.1,1065.77,1121.8,1121.8,1118.8,1695.38,1702.2,1683.23,10.59,10.6388,10.57,10.6043
2000.6.21,1067.53,1068.24,1055.18,1119.05,1119.55,1118.15,1699.2,1699.72,1671.75,10.6,10.643,10.58,10.6015
2000.6.22,1057.64,1059.92,1045.09,1119.15,1119.55,1118.35,1677.57,1696.13,1673.91,10.61,10.7446,10.59,10.6986
2000.6.23,1046.66,1055.62,1044.7,1118.25,1120.75,1118.25,1691.36,1693.76,1676.56,10.7,10.7765,10.65,10.6819
2000.6.26,1047.38,1051.01,1039.07,1118.8,1119.6,1118,1679.62,1682.04,1672.53,10.69,10.7235,10.56,10.5826
2000.6.27,1046.87,1059.11,1044.86,1118,1118.6,1117.1,1672.34,1685.02,1669.55,10.58,10.6235,10.55,10.6167
2000.6.28,1056.6,1058.62,1048.48,1118.25,1118.25,1116.15,1684.42,1690.79,1676.68,10.62,10.6239,10.54,10.568
2000.6.29,1050.6,1063.44,1048.86,1116.25,1116.25,1114.55,1687.95,1695.65,1683.86,10.57,10.6854,10.57,10.5904
2000.6.30,1059.44,1070.82,1059.22,1115.33,1116.33,1114.83,1691.59,1696.47,1683.16,10.58,10.6432,10.48,10.5191
2000.7.3,1060.75,1062.95,1055.56,1114.8,1114.8,1112.6,1688.27,1691.32,1680.57,10.49,10.5434,10.45,10.5389
2000.7.4,1058.35,1062.28,1054.26,1113.95,1115.45,1113.55,1685.7,1690.99,1683.8,10.53,10.5854,10.46,10.5093
2000.7.5,1061,1069.3,1060.11,1115.8,1117.8,1115.5,1688.75,1696.3,1682.34,10.5,10.5561,10.41,10.4456
2000.7.6,1063.91,1072.71,1059.89,1117,1120.1,1117,1682.34,1695.9,1681.45,10.43,10.5285,10.38,10.3926
2000.7.7,1061.35,1065.71,1057.4,1116.5,1119.3,1116.5,1683.12,1697.22,1679.11,10.39,10.4385,10.35,10.368
2000.7.10,1060.81,1069.32,1059.73,1120,1121,1118.5,1692.6,1701.47,1688.07,10.37,10.5118,10.36,10.4545
2000.7.11,1067.47,1068.03,1058.86,1118.35,1118.55,1115.65,1692.09,1695.31,1686.09,10.44,10.4772,10.41,10.4244
2000.7.12,1062.1,1063.79,1047.16,1116.5,1116.6,1115.3,1692.53,1695.06,1678.53,10.41,10.4384,10.28,10.3192
2000.7.13,1049.44,1051.7,1034.33,1116.35,1116.55,1110.55,1679.41,1681.61,1662.26,10.31,10.3784,10.24,10.2719
2000.7.14,1039.44,1045.03,1036.16,1111.9,1113.9,1110.4,1668.25,1674.12,1665.12,10.26,10.3466,10.24,10.318
2000.7.17,1043.06,1046.24,1038.72,1112.85,1112.85,1112.85,1668.22,1669.32,1657.77,10.31,10.3647,10.22,10.2989
2000.7.18,1041.84,1043.16,1027.2,1113,1114.3,1112.6,1662.67,1671.35,1660.01,10.3,10.3557,10.26,10.2987
2000.7.19,1029.65,1031.15,1021.8,1114,1114.1,1111.8,1667.69,1668.62,1659.36,10.29,10.3247,10.26,10.2687
2000.7.20,1028.14,1038.74,1022.36,1112.15,1113.25,1110.75,1664.37,1683,1656.14,10.27,10.3619,10.26,10.3213
2000.7.21,1036.92,1043.92,1035.49,1111.7,1112.9,1111.2,1681.92,1691.9,1678.02,10.33,10.3556,10.18,10.2167
2000.7.24,1042.7,1043.66,1036.71,1112.65,1114.25,1112.65,1690.16,1694.99,1684.55,10.24,10.2651,10.2,10.2413
2000.7.25,1039.49,1052.09,1037.5,1115,1116,1114.3,1687.89,1698.01,1685.55,10.24,10.266,10.19,10.226
2000.7.26,1045.87,1054.72,1045.54,1115.5,1117.2,1114.9,1690.12,1698.56,1687.11,10.22,10.2483,10.19,10.218
2000.7.27,1051.78,1053.16,1037.58,1115.8,1116.3,1113.6,1689.56,1691.12,1682.36,10.21,10.2483,10.19,10.2098
2000.7.28,1037.69,1043.15,1029.3,1113.75,1118.35,1113.75,1684.59,1690.64,1672.52,10.2,10.2969,10.17,10.1968
2000.7.31,1030.63,1038.19,1029.19,1118.15,1118.45,1115.75,1676.79,1682.11,1667.64,10.18,10.2337,10.16,10.2066
2000.8.1,1034.31,1036.92,1018.41,1116.05,1116.75,1115.45,1674.68,1677.37,1663.06,10.21,10.2451,10.16,10.2091
2000.8.2,1020.08,1025.61,1016.31,1115.8,1116.4,1115.1,1664.62,1668.8,1657.78,10.2,10.2956,10.2,10.2452
2000.8.3,1019.1,1023.17,1002.23,1115.65,1115.65,1114.25,1667.82,1670.95,1652.21,10.24,10.3338,10.21,10.2917
2000.8.4,1010.14,1015.38,1004.62,1114.9,1116.4,1114.5,1668.71,1682.17,1660.01,10.28,10.3193,10.26,10.2698
2000.8.7,1011.31,1018.41,1010.34,1115.55,1117.65,1115.55,1678.41,1691.95,1674.3,10.27,10.2856,10.23,10.242
2000.8.8,1013.45,1015.41,1001.94,1117.6,1118.1,1116,1688.57,1689.82,1673.81,10.24,10.306,10.22,10.2775
2000.8.9,1004.83,1006.88,998.12,1114.5,1115.8,1114.4,1676.57,1677.86,1670.04,10.26,10.3485,10.24,10.3404
2000.8.10,1003.98,1014.15,1002.75,1114.65,1114.75,1113.65,1673.79,1675.42,1666.03,10.32,10.3628,10.22,10.2539
2000.8.11,1011.76,1020.11,1005.95,1115,1115.9,1114.6,1668.7,1682.72,1667.7,10.25,10.3084,10.23,10.2783
2000.8.14,1007.51,1012.44,1003.84,1115.2,1116.5,1114.5,1674.62,1687.25,1671.89,10.26,10.2783,10.18,10.2038
2000.8.15,1010.87,1020.38,1009.63,1115.15,1116.15,1115.15,1679.91,1688.67,1676.57,10.19,10.2528,10.17,10.2366
2000.8.16,1018.35,1023.89,1010.28,1115.05,1115.55,1114.45,1678.13,1680.22,1669.53,10.24,10.2942,10.21,10.2694
2000.8.17,1021.43,1022.67,1015.08,1115.2,1115.4,1114.5,1672.43,1674.62,1666.54,10.27,10.3084,10.25,10.2596
2000.8.18,1020.54,1024.4,1009.63,1114.25,1115.45,1114.05,1667.77,1670.24,1658.9,10.26,10.3243,10.21,10.2855
2000.8.21,1011.19,1012.02,1003.52,1114.75,1114.85,1114.15,1661.35,1664.54,1655.66,10.29,10.3342,10.24,10.2525
2000.8.22,1005.19,1006.99,995.83,1114.12,1114.82,1113.62,1657.45,1659.24,1646.79,10.25,10.3049,10.25,10.2845
2000.8.23,999.17,1005.23,992.64,1114.25,1115.35,1114.25,1650.69,1658.01,1645.22,10.28,10.4381,10.28,10.4193
2000.8.24,1004.83,1009.03,1001.49,1114.35,1114.55,1113.85,1655.4,1656.03,1644.08,10.4,10.4529,10.37,10.4267
2000.8.25,1004.58,1010.88,999.66,1113.95,1114.35,1113.55,1649.43,1651.65,1636.13,10.42,10.4444,10.38,10.4263
2000.8.28,1005.05,1007.43,998.62,1114.4,1114.4,1111.5,1637.91,1640.95,1631.61,10.43,10.4886,10.43,10.4376
2000.8.29,999.23,1002.27,988.43,1111.05,1112.15,1110.05,1632.06,1636.35,1615.2,10.43,10.4744,10.4,10.4662
2000.8.30,990.32,992.05,982.69,1110.35,1110.35,1108.05,1616.42,1618.26,1598.12,10.46,10.4744,10.38,10.405
2000.8.31,991.78,995.05,979.76,1108.75,1110.05,1108.55,1617.08,1617.93,1602.74,10.41,10.4344,10.37,10.3942
2000.9.1,985.08,997.53,981.07,1109.2,1109.4,1105.5,1604.29,1619.55,1599.86,10.38,10.4787,10.36,10.4292
2000.9.4,993.95,997.88,989.67,1105.95,1106.45,1103.75,1615.51,1620.56,1608.74,10.43,10.4654,10.42,10.4371
2000.9.5,991.11,993.14,977.66,1104.3,1105.4,1104.3,1609.63,1611.46,1599.45,10.42,10.4549,10.37,10.4441
2000.9.6,983.3,983.84,961.47,1105.05,1107.75,1104.95,1606.52,1609.73,1590.3,10.44,10.492,10.42,10.458
2000.9.7,964.9,973.63,957.99,1107.8,1111,1107.6,1591.63,1600.84,1588.59,10.46,10.5998,10.41,10.5631
2000.9.8,967.92,970.59,956.97,1110.5,1110.9,1107.8,1596.74,1599.13,1566.86,10.55,10.5667,10.43,10.4494
2000.9.11,957.85,967.64,949.21,1109,1109,1109,1566.42,1578.65,1553.01,10.44,10.4796,10.4,10.4583
2000.9.12,951.54,963.83,947.55,1109.5,1109.5,1109.5,1554.67,1569.67,1545.8,10.44,10.4586,10.35,10.3857
2000.9.13,957.51,965.87,951.52,1109.5,1109.5,1109.5,1559.48,1568.39,1555.71,10.38,10.3895,10.33,10.3546
2000.9.14,953.63,974.72,948.75,1110.05,1115.15,1105.05,1562.8,1585.6,1551.86,10.36,10.4219,10.31,10.3624
2000.9.15,963.69,974.35,954.52,1115.05,1120.15,1115.05,1568.14,1583.44,1563.46,10.36,10.4553,10.36,10.4542
2000.9.18,955.08,975.55,954.36,1128.5,1139.4,1124.5,1566.04,1599.82,1562.46,10.45,10.6716,10.41,10.5935
2000.9.19,961.2,969.06,954.17,1130.5,1134,1120.5,1581.3,1595.42,1574.27,10.52,10.5891,10.47,10.5266
2000.9.20,957.38,959.61,948.64,1125.5,1126.5,1118,1585.13,1598.05,1570.98,10.52,10.5867,10.4,10.5715
2000.9.21,956.09,971.41,947.39,1125,1132.5,1119,1589.46,1621.2,1576.38,10.56,10.6343,10.48,10.5732
2000.9.22,969.78,1024.34,968.09,1129,1136.5,1129,1620.63,1681.12,1618.94,10.57,10.6834,10.48,10.5141
2000.9.25,996.47,1000,975.78,1129,1129,1113,1650.78,1653.93,1622.19,10.49,10.5132,10.31,10.4379
2000.9.26,982.83,989.63,976.05,1122.5,1124.5,1116.5,1632.27,1639.52,1622.44,10.42,10.4685,10.38,10.4052
2000.9.27,987.97,1033.74,977.65,1118.1,1118.1,1113,1636.99,1710.78,1623.48,10.4,10.4185,10.31,10.3819
2000.9.28,983.66,989.27,977.91,1112.6,1116.1,1112.1,1630.9,1638.21,1626.19,10.38,10.3957,10.33,10.368
2000.9.29,980.81,987.24,975.07,1112.65,1116.25,1112.65,1631.49,1650.53,1626.92,10.36,10.3862,10.27,10.3159
2000.10.2,985.66,990.65,975.82,1112.75,1118.25,1106.25,1645.74,1655.43,1630.24,10.31,10.337,10.22,10.2724
2000.10.3,980.51,983.89,974.47,1118.5,1120,1118.5,1638.51,1643.53,1625.57,10.26,10.328,10.25,10.2761
2000.10.4,978.16,985.41,974.85,1119.5,1123.5,1115,1629.37,1639.31,1622.94,10.26,10.3493,10.22,10.2425
2000.10.5,978.45,982.91,969.77,1117.35,1119.55,1114.85,1631.39,1633.51,1612.33,10.24,10.2674,10.2,10.2438
2000.10.6,971.11,977.89,966.28,1116.5,1120.5,1116.5,1613.11,1624.05,1607.72,10.24,10.2967,10.22,10.2674
2000.10.9,968.82,974.1,962.44,1114,1118.2,1107,1613.29,1620.94,1601.27,10.24,10.2839,10.15,10.2666
2000.10.10,968.8,980.07,966.12,1118,1120.7,1117.5,1617.31,1634.13,1615.19,10.25,10.4078,10.24,10.3991
2000.10.11,975.21,984.59,968.32,1121.5,1126.5,1112.5,1628.82,1645.68,1619.39,10.38,10.4487,10.29,10.4147
2000.10.12,969.67,977.32,964.3,1114.5,1126.5,1114.5,1637.44,1658.66,1626.87,10.4,10.4854,10.33,10.4146
2000.10.13,966,979.39,958.1,1114.5,1133,1113.5,1647.52,1673.43,1633.53,10.4,10.5188,10.32,10.4841
2000.10.16,964.73,967.42,952.99,1124.5,1129.2,1124,1638.74,1642.39,1624.35,10.47,10.5177,10.39,10.4433
2000.10.17,958.06,971.36,951.12,1128.5,1134.8,1123.5,1630.88,1646.73,1619.95,10.43,10.5153,10.38,10.5041
2000.10.18,967.47,976.63,946.33,1139.5,1143,1134.5,1643.19,1664.57,1634.55,10.49,10.5988,10.46,10.5701
2000.10.19,953.26,962.54,948.87,1138.5,1144,1129.5,1640.92,1653.07,1627.37,10.55,10.6186,10.39,10.4217
2000.10.20,950.57,958.62,942.38,1129.5,1132.5,1126.5,1630.64,1644.05,1626.75,10.41,10.4457,10.34,10.4042
2000.10.23,951.4,960.58,947.05,1130.5,1141,1129.5,1642.44,1662.45,1637.18,10.38,10.5353,10.35,10.5373
2000.10.24,951.07,956.79,938.7,1136,1139,1126.5,1655.31,1659.64,1631.14,10.52,10.5488,10.39,10.5495
2000.10.25,948.63,955.05,937.23,1136.5,1139.5,1136.5,1645.64,1652.05,1626.25,10.53,10.5663,10.5,10.5188
2000.10.26,939.84,948.09,935.26,1138.5,1142.6,1133.5,1627.96,1639.14,1613.06,10.5,10.5577,10.44,10.4605
2000.10.27,940.35,959.53,926.93,1135.5,1138.5,1119.5,1625.67,1655.6,1602.54,10.45,10.5077,10.32,10.4592
2000.10.30,954.19,971.29,949.41,1134.5,1139.5,1133.5,1650.63,1671.01,1643.89,10.44,10.5052,10.4,10.4464
2000.10.31,955.53,967.16,953.94,1143.5,1143.5,1137.5,1647.97,1659.95,1644.47,10.44,10.4962,10.39,10.4372
2000.11.1,963.78,979.75,960.75,1137.5,1137.8,1136,1644.7,1657.95,1636.65,10.42,10.5187,10.41,10.5094
2000.11.2,977.95,984.35,968.72,1136.8,1137.2,1134,1647.09,1651.35,1635.51,10.49,10.5263,10.45,10.5009
2000.11.3,973.03,998.81,970.23,1135.5,1135.5,1132.5,1638.57,1652.13,1630.61,10.48,10.629,10.45,10.5997
2000.11.6,982.12,989.93,968.31,1134.2,1134.8,1130.5,1642.27,1647.28,1612.76,10.57,10.6084,10.52,10.5516
2000.11.7,974.99,985.97,973.89,1133.5,1137.7,1133.5,1615.25,1633.68,1614.46,10.53,10.639,10.53,10.6318
2000.11.8,976.96,990.32,965.06,1137.5,1140.3,1135,1628.68,1637.36,1608.55,10.61,10.6589,10.51,10.5788
2000.11.9,969.82,980.91,963.86,1134.5,1137.9,1131,1612.97,1622.53,1598.72,10.56,10.6042,10.5,10.5307
2000.11.10,979.03,989.12,974.11,1131.5,1136.2,1131.5,1618.5,1631.03,1614.8,10.52,10.5688,10.49,10.5178
2000.11.13,977.39,987.37,976.06,1137.5,1140.5,1137.5,1617.65,1642.7,1617.08,10.5,10.6089,10.49,10.5882
2000.11.14,974.13,980.17,970.83,1139.5,1139.5,1137,1635.99,1641.11,1619.6,10.57,10.5963,10.49,10.5154
2000.11.15,974.01,982.13,969.49,1132.5,1138.1,1132.5,1624.25,1631.08,1615.42,10.5,10.5386,10.42,10.4445
2000.11.16,973.52,980.13,968.81,1137.5,1140.4,1136.5,1620.42,1627.57,1615.96,10.43,10.4886,10.43,10.454
2000.11.17,970.97,980.94,967.08,1141.5,1143.5,1139.8,1623.22,1630.54,1618.21,10.44,10.5286,10.44,10.5007
2000.11.20,969.48,985.01,968.22,1143.5,1155.5,1143,1624.24,1650.16,1622.98,10.49,10.6175,10.45,10.5179
2000.11.21,982.52,999.2,980.23,1160.5,1173.5,1160.5,1641.57,1670.99,1640.53,10.49,10.6851,10.49,10.5848
2000.11.22,982.1,999.89,977.88,1166.5,1179.5,1161.5,1651.62,1676.87,1643.49,10.57,10.7584,10.53,10.6793
2000.11.23,993.48,1010.23,989.31,1175.5,1194.5,1174.5,1654.28,1682.32,1646.89,10.66,10.8575,10.64,10.8256
2000.11.24,1000.69,1012.97,994.29,1202.5,1207.5,1188.5,1669.36,1691.75,1656.12,10.81,10.9363,10.65,10.6835
2000.11.27,995.66,1012.77,989.67,1181.5,1190.9,1181.5,1661.33,1686.25,1652.24,10.67,10.7484,10.59,10.7282
2000.11.28,1010.23,1018.88,1002.75,1189,1190,1176.5,1679.85,1690.52,1667.09,10.71,10.7885,10.64,10.7827
2000.11.29,1015.22,1041.53,1014.27,1188.5,1204.5,1186.5,1679.38,1715.61,1679.38,10.76,10.9574,10.75,10.808
2000.11.30,1029.5,1061.86,1028.54,1207.5,1216,1202.5,1709.14,1735.12,1700.26,10.79,11.0186,10.78,11.011
2000.12.1,1058.85,1065.82,1046.4,1217.5,1221.5,1201.5,1731.65,1745.92,1707.6,10.99,11.0584,10.78,10.867
2000.12.4,1061.23,1088.65,1055.43,1205.5,1218.5,1205.5,1739.88,1774.13,1732.32,10.84,11.0385,10.84,10.9814
2000.12.5,1080.7,1082.44,1052.16,1216.5,1217.5,1198.5,1766.84,1770.93,1714.94,10.96,10.9774,10.77,10.7927
2000.12.6,1053.76,1078.39,1042.8,1199.5,1208.5,1186.5,1715.18,1744.34,1698.11,10.77,10.9485,10.68,10.871
2000.12.7,1068.38,1079.51,1056.07,1199.5,1211.5,1186.5,1728.35,1747.95,1706.16,10.85,10.966,10.73,10.8508
2000.12.8,1066.22,1069.76,1045.24,1181.5,1199.5,1181.5,1730.87,1742.97,1701.91,10.84,10.8583,10.66,10.7243
2000.12.11,1048.94,1052.74,1032.03,1191,1191,1182,1720.48,1732.91,1706.2,10.67,10.7519,10.62,10.664
2000.12.12,1035.33,1053.45,1032.5,1182.5,1194,1181.5,1718.55,1737.55,1707.81,10.65,10.7483,10.59,10.6899
2000.12.13,1046.01,1056.7,1038.19,1193.35,1200.75,1188.35,1722.41,1739.77,1719.67,10.67,10.7278,10.56,10.6065
2000.12.14,1044.38,1072.2,1043.9,1200.5,1204.5,1191.9,1734.2,1771.53,1733.73,10.6,10.7392,10.56,10.7213
2000.12.15,1073.15,1086.99,1068.44,1201.5,1208,1201,1771.15,1785.17,1765.94,10.72,10.7592,10.67,10.7248
2000.12.18,1079.18,1088.11,1066.72,1208,1208.8,1191,1779.12,1786.03,1757.39,10.73,10.7737,10.56,10.7445
2000.12.19,1076.98,1084.2,1068.68,1203.5,1209.8,1197.5,1776.74,1785.3,1764.28,10.72,10.8092,10.68,10.7518
2000.12.20,1081.16,1107.66,1080.56,1213.5,1218.2,1212,1774.07,1801.28,1772.62,10.74,10.8327,10.7,10.7909
2000.12.21,1105.34,1126.44,1103.4,1217,1228.8,1217,1793.84,1822.65,1792.14,10.78,10.9728,10.76,10.9322
2000.12.22,1124.12,1146.18,1120.35,1225.65,1237.25,1225.65,1808.06,1836.21,1802.41,10.93,11.0362,10.87,10.957
2000.12.25,1142.37,1148.02,1137.42,1237.15,1237.15,1237.15,1824.58,1832.21,1823.09,10.96,10.9752,10.94,10.9725
2000.12.26,1145.21,1168.55,1143.98,1252.25,1252.25,1240.25,1829.77,1860.28,1824.58,10.95,11.077,10.9,11.0204
2000.12.27,1164.86,1188.7,1163.36,1258.5,1275.5,1253.5,1857.22,1897.19,1855.21,11.02,11.1755,10.97,11.0119
2000.12.28,1169.51,1173.17,1155.2,1257.5,1261,1244.5,1881.73,1887.2,1860.03,11.01,11.0291,10.85,10.9379
2000.12.29,1163.36,1192.52,1158.7,1254,1265,1250.5,1869.86,1893.7,1860.39,10.93,11.0823,10.87,11.0654
2001.1.2,1190.12,1216.08,1180.63,1261,1281,1259,1889.57,1919.3,1880.71,11.04,11.1836,10.97,11.1616
2001.1.3,1213.92,1228.95,1177.08,1278,1292.5,1270.5,1919.46,1943.38,1890.03,11.16,11.2937,11.07,11.1791
2001.1.4,1176.95,1202.34,1151.96,1270.5,1270.5,1241,1890.67,1897.73,1846.11,11.17,11.1934,10.89,10.9159
2001.1.5,1198.81,1219.05,1193.57,1263.3,1275,1258,1895.85,1915.63,1886.47,10.91,10.9732,10.78,10.8286
2001.1.8,1207.76,1214.41,1196.03,1265.3,1268.3,1260.3,1895.91,1912.36,1885.66,10.82,10.9273,10.81,10.8877
2001.1.9,1197.7,1200.1,1174.09,1266,1266,1246,1892.44,1898.47,1860.78,10.9,10.9331,10.7,10.719
2001.1.10,1180.98,1199.91,1177.47,1255.37,1270.87,1251.67,1862.18,1897.28,1860.68,10.7,10.9379,10.68,10.8968
2001.1.11,1187.78,1221.25,1187.78,1270,1283,1270,1886.5,1919.86,1885.99,10.89,10.9831,10.84,10.8561
2001.1.12,1216.41,1230.85,1209,1278.5,1286.5,1276.5,1913.76,1930.09,1883.61,10.84,10.9349,10.78,10.8166
2001.1.15,1218.18,1223.61,1208.8,1281,1290.1,1281,1891.58,1907.33,1891.07,10.81,10.842,10.75,10.8122
2001.1.16,1210.47,1214.3,1200.92,1285,1288,1282,1897.95,1902.22,1879.12,10.8,10.9631,10.78,10.8989
2001.1.17,1207.71,1210.12,1185.95,1280,1280,1275,1887.19,1889.76,1873.54,10.89,10.9229,10.73,10.7467
2001.1.18,1194.51,1216.7,1194,1278,1290,1278,1881.91,1901.46,1879.23,10.73,10.9231,10.66,10.8935
2001.1.19,1210.04,1215.87,1187.54,1277.5,1280.5,1273.5,1891.2,1896.34,1860.17,10.87,10.9174,10.78,10.8707
2001.1.22,1187.92,1198.48,1179.91,1270,1274.6,1269,1861.57,1869.23,1847.52,10.87,10.9733,10.85,10.9515
2001.1.23,1194.68,1204.46,1192.64,1274.1,1274.1,1274.1,1865.09,1878.4,1863.56,10.94,10.9623,10.84,10.8888
2001.1.24,1192.89,1193.84,1174.15,1273.5,1275.4,1269.4,1871.33,1873.3,1852.19,10.89,10.928,10.73,10.825
2001.1.25,1174.79,1181.09,1161.4,1276,1276.5,1276,1852.45,1868.28,1843.39,10.81,10.9832,10.79,10.928
2001.1.26,1178.05,1193.86,1167.85,1273.5,1281,1266,1861.34,1881.89,1847.15,10.91,11.0132,10.81,10.918
2001.1.29,1183.01,1186.76,1157.19,1282.5,1284.7,1265,1870.19,1876.79,1840.13,10.89,10.9332,10.8,10.8333
2001.1.30,1159.09,1173.52,1152.63,1261,1271,1260.1,1842.66,1853.18,1835.06,10.82,10.9424,10.79,10.9103
2001.1.31,1170,1178.12,1163.48,1259,1265.2,1257,1848.12,1850.72,1830.49,10.9,10.9332,10.76,10.8008
2001.2.1,1176.87,1189.2,1170.88,1260.1,1264.5,1250.5,1838.41,1863.39,1829.5,10.77,10.9081,10.74,10.8675
2001.2.2,1178.38,1181.86,1162.04,1256.5,1256.5,1237.5,1855.49,1858.61,1826.84,10.86,10.909,10.74,10.8042
2001.2.5,1166.94,1191.92,1166.44,1256.5,1263.3,1256.5,1834.41,1868.29,1833.53,10.8,11.0135,10.76,10.9911
2001.2.6,1182.31,1184.82,1166.37,1257,1261.8,1253,1858.71,1863.01,1831.45,10.99,11.0335,10.86,10.962
2001.2.7,1170.39,1186.72,1165.4,1260,1273.5,1260,1833.84,1857.67,1828.39,10.94,11.0447,10.82,10.8595
2001.2.8,1169.53,1183.42,1156.97,1272.1,1273.4,1263.7,1828.76,1851.63,1823.37,10.83,10.9423,10.82,10.853
2001.2.9,1160.76,1172.34,1150.78,1266,1266.5,1257.7,1827.29,1832.32,1812.25,10.84,10.8588,10.72,10.7468
2001.2.12,1168.28,1179.86,1165.03,1267,1267,1256,1825.29,1840.15,1820.07,10.74,10.7746,10.66,10.7592
2001.2.13,1177.38,1181.57,1147.38,1260,1260,1252,1835.22,1842.16,1811.67,10.76,10.7894,10.64,10.7417
2001.2.14,1150.63,1155.29,1141.3,1246,1254.4,1241,1816.8,1829.31,1801.1,10.71,10.7832,10.62,10.7443
2001.2.15,1147.83,1148.98,1120.13,1250.5,1251,1240.5,1819.98,1821.16,1794.53,10.74,10.829,10.69,10.7545
2001.2.16,1122.86,1142.05,1119.73,1241,1251.5,1238,1798.21,1817.36,1792.29,10.75,10.8733,10.69,10.7396
2001.2.19,1133.95,1150.99,1132.7,1250,1250.2,1242,1796.93,1813.05,1795.66,10.7,10.7932,10.68,10.7377
2001.2.20,1146.89,1150.49,1114.59,1247.5,1247.5,1233,1801.02,1806.38,1763.24,10.73,10.7532,10.62,10.6578
2001.2.21,1123.58,1137.95,1118.41,1236,1241,1233,1782.46,1794.63,1776.54,10.64,10.7131,10.55,10.6306
2001.2.22,1125.09,1135.76,1117.26,1240.15,1246.45,1237.15,1785.44,1803.37,1784.13,10.61,10.7458,10.59,10.5965
2001.2.23,1122.18,1150.59,1118.98,1242.3,1248.8,1240.3,1795.44,1817.88,1789.32,10.61,10.7949,10.59,10.7799
2001.2.26,1144.87,1146.95,1132.15,1248.15,1249.35,1245.15,1815.57,1818.47,1795.39,10.77,10.7827,10.67,10.703
2001.2.27,1135.34,1151.8,1129.02,1247.8,1250,1241.5,1800.88,1807.38,1790.93,10.7,10.7775,10.66,10.7567
2001.2.28,1146.16,1160.82,1142.29,1245.85,1254.85,1245.85,1801.49,1818.29,1795.04,10.75,10.7818,10.65,10.6856
2001.3.1,1157.24,1177.26,1156.61,1258.5,1263.5,1254.6,1810.23,1841.17,1809.73,10.67,10.7773,10.66,10.7493
2001.3.2,1172.23,1188.89,1164.49,1259,1267,1253,1834.63,1871.09,1821.79,10.74,10.7529,10.53,10.639
2001.3.5,1187.23,1196.5,1173.79,1269,1277.3,1266,1861.22,1878.53,1856.77,10.63,10.732,10.59,10.6942
2001.3.6,1182.24,1185.29,1168.02,1275.25,1275.25,1262.25,1866.09,1871.55,1846.4,10.67,10.7325,10.59,10.6245
